country,country_code,continent,population,indicator,weekly_count,year_week,rate_14_day,cumulative_count
Brazil,BRA,America,212559409,cases,256528,2020-35,245.632000,3862311
Brazil,BRA,America,212559409,cases,275210,2020-36,250.160000,4137521
Brazil,BRA,America,212559409,cases,192934,2020-37,220.241000,4330455
Brazil,BRA,America,212559409,cases,214174,2020-38,191.527000,4544629
Brazil,BRA,America,212559409,cases,187680,2020-39,189.055000,4732309
Brazil,BRA,America,212559409,cases,182980,2020-40,174.379000,4915289
Brazil,BRA,America,212559409,cases,179693,2020-41,170.622000,5094982
Brazil,BRA,America,212559409,cases,140362,2020-42,150.572000,5235344
Brazil,BRA,America,212559409,cases,158784,2020-43,140.735000,5394128
Brazil,BRA,America,212559409,cases,151577,2020-44,146.011000,5545705
Brazil,BRA,America,212559409,cases,118410,2020-45,127.017000,5664115
Brazil,BRA,America,212559409,cases,198978,2020-46,149.317000,5863093
Brazil,BRA,America,212559409,cases,208308,2020-47,191.610000,6071401
Brazil,BRA,America,212559409,cases,243339,2020-48,212.480000,6314740
Brazil,BRA,America,212559409,cases,288800,2020-49,250.348000,6603540
Brazil,BRA,America,212559409,cases,298412,2020-50,276.258000,6901952
Brazil,BRA,America,212559409,cases,361667,2020-51,310.539000,7263619
Brazil,BRA,America,212559409,cases,220666,2020-52,273.962000,7484285
Brazil,BRA,America,212559409,cases,249461,2020-53,221.174000,7733746
Brazil,BRA,America,212559409,cases,397866,2021-01,304.539000,8131612
Brazil,BRA,America,212559409,cases,380158,2021-02,366.027000,8511770
Brazil,BRA,America,212559409,cases,359623,2021-03,348.035000,8871393
Brazil,BRA,America,212559409,cases,357929,2021-04,337.577000,9229322
Brazil,BRA,America,212559409,cases,318757,2021-05,318.351000,9548079
Brazil,BRA,America,212559409,cases,318631,2021-06,299.863000,9866710
Brazil,BRA,America,212559409,cases,328450,2021-07,304.424000,10195160
Brazil,BRA,America,212559409,cases,391841,2021-08,338.866000,10587001
Brazil,BRA,America,212559409,cases,464664,2021-09,402.949000,11051665
Brazil,BRA,America,212559409,cases,467944,2021-10,438.752000,11519609
Brazil,BRA,America,212559409,cases,527917,2021-11,468.509000,12047526
Brazil,BRA,America,212559409,cases,526089,2021-12,495.864000,12573615
Brazil,BRA,America,212559409,cases,439986,2021-13,454.496000,13013601
Brazil,BRA,America,212559409,cases,504207,2021-14,444.202000,13517808
Brazil,BRA,America,212559409,cases,455887,2021-15,451.683000,13973695
Brazil,BRA,America,212559409,deaths,0,2020-01,0.000000,0
Brazil,BRA,America,212559409,deaths,0,2020-02,0.000000,0
Brazil,BRA,America,212559409,deaths,0,2020-03,0.000000,0
Brazil,BRA,America,212559409,deaths,0,2020-04,0.000000,0
Brazil,BRA,America,212559409,deaths,0,2020-05,0.000000,0
Brazil,BRA,America,212559409,deaths,0,2020-06,0.000000,0
Brazil,BRA,America,212559409,deaths,0,2020-07,0.000000,0
Brazil,BRA,America,212559409,deaths,0,2020-08,0.000000,0
Brazil,BRA,America,212559409,deaths,0,2020-09,0.000000,0
Brazil,BRA,America,212559409,deaths,0,2020-10,0.000000,0
Brazil,BRA,America,212559409,deaths,0,2020-11,0.000000,0
Brazil,BRA,America,212559409,deaths,25,2020-12,0.118000,25
Brazil,BRA,America,212559409,deaths,111,2020-13,0.640000,136
Brazil,BRA,America,212559409,deaths,350,2020-14,2.169000,486
Brazil,BRA,America,212559409,deaths,737,2020-15,5.114000,1223
Brazil,BRA,America,212559409,deaths,1239,2020-16,9.296000,2462
Brazil,BRA,America,212559409,deaths,1743,2020-17,14.029000,4205
Brazil,BRA,America,212559409,deaths,2820,2020-18,21.467000,7025
Brazil,BRA,America,212559409,deaths,4098,2020-19,32.546000,11123
Brazil,BRA,America,212559409,deaths,4995,2020-20,42.779000,16118
Brazil,BRA,America,212559409,deaths,6548,2020-21,54.305000,22666
Brazil,BRA,America,212559409,deaths,6648,2020-22,62.081000,29314
Brazil,BRA,America,212559409,deaths,7141,2020-23,64.871000,36455
Brazil,BRA,America,212559409,deaths,6877,2020-24,65.949000,43332
Brazil,BRA,America,212559409,deaths,7285,2020-25,66.626000,50617
Brazil,BRA,America,212559409,deaths,7005,2020-26,67.228000,57622
Brazil,BRA,America,212559409,deaths,7245,2020-27,67.040000,64867
Brazil,BRA,America,212559409,deaths,7233,2020-28,68.113000,72100
Brazil,BRA,America,212559409,deaths,7388,2020-29,68.785000,79488
Brazil,BRA,America,212559409,deaths,7516,2020-30,70.117000,87004
Brazil,BRA,America,212559409,deaths,7100,2020-31,68.762000,94104
Brazil,BRA,America,212559409,deaths,6945,2020-32,66.076000,101049
Brazil,BRA,America,212559409,deaths,6803,2020-33,64.678000,107852
Brazil,BRA,America,212559409,deaths,6892,2020-34,64.429000,114744
Brazil,BRA,America,212559409,deaths,6084,2020-35,61.046000,120828
Brazil,BRA,America,212559409,deaths,5822,2020-36,56.013000,126650
Brazil,BRA,America,212559409,deaths,4975,2020-37,50.795000,131625
Brazil,BRA,America,212559409,deaths,5270,2020-38,48.198000,136895
Brazil,BRA,America,212559409,deaths,4846,2020-39,47.591000,141741
Brazil,BRA,America,212559409,deaths,4611,2020-40,44.491000,146352
Brazil,BRA,America,212559409,deaths,4136,2020-41,41.151000,150488
Brazil,BRA,America,212559409,deaths,3417,2020-42,35.534000,153905
Brazil,BRA,America,212559409,deaths,3229,2020-43,31.267000,157134
Brazil,BRA,America,212559409,deaths,2940,2020-44,29.022000,160074
Brazil,BRA,America,212559409,deaths,2323,2020-45,24.760000,162397
Brazil,BRA,America,212559409,deaths,3401,2020-46,26.929000,165798
Brazil,BRA,America,212559409,deaths,3385,2020-47,31.925000,169183
Brazil,BRA,America,212559409,deaths,3650,2020-48,33.097000,172833
Brazil,BRA,America,212559409,deaths,4108,2020-49,36.498000,176941
Brazil,BRA,America,212559409,deaths,4461,2020-50,40.313000,181402
Brazil,BRA,America,212559409,deaths,5889,2020-51,48.692000,187291
Brazil,BRA,America,212559409,deaths,3848,2020-52,45.808000,191139
Brazil,BRA,America,212559409,deaths,4879,2020-53,41.057000,196018
Brazil,BRA,America,212559409,deaths,7562,2021-01,58.530000,203580
Brazil,BRA,America,212559409,deaths,6719,2021-02,67.186000,210299
Brazil,BRA,America,212559409,deaths,7365,2021-03,66.259000,217664
Brazil,BRA,America,212559409,deaths,7435,2021-04,69.628000,225099
Brazil,BRA,America,212559409,deaths,7071,2021-05,68.244000,232170
Brazil,BRA,America,212559409,deaths,7603,2021-06,69.035000,239773
Brazil,BRA,America,212559409,deaths,7370,2021-07,70.441000,247143
Brazil,BRA,America,212559409,deaths,8577,2021-08,75.024000,255720
Brazil,BRA,America,212559409,deaths,10678,2021-09,90.586000,266398
Brazil,BRA,America,212559409,deaths,12888,2021-10,110.868000,279286
Brazil,BRA,America,212559409,deaths,16139,2021-11,136.559000,295425
Brazil,BRA,America,212559409,deaths,18441,2021-12,162.684000,313866
Brazil,BRA,America,212559409,deaths,18886,2021-13,175.607000,332752
Brazil,BRA,America,212559409,deaths,21865,2021-14,191.716000,354617
Brazil,BRA,America,212559409,deaths,20065,2021-15,197.262000,374682
United States Of America,USA,America,331002647,cases,0,2020-01,0.000000,0
United States Of America,USA,America,331002647,cases,0,2020-02,0.000000,0
United States Of America,USA,America,331002647,cases,0,2020-03,0.000000,0
United States Of America,USA,America,331002647,cases,5,2020-04,0.002000,5
United States Of America,USA,America,331002647,cases,6,2020-05,0.003000,11
United States Of America,USA,America,331002647,cases,1,2020-06,0.002000,12
United States Of America,USA,America,331002647,cases,3,2020-07,0.001000,15
United States Of America,USA,America,331002647,cases,20,2020-08,0.007000,35
United States Of America,USA,America,331002647,cases,54,2020-09,0.022000,89
United States Of America,USA,America,331002647,cases,465,2020-10,0.157000,554
United States Of America,USA,America,331002647,cases,3220,2020-11,1.113000,3774
United States Of America,USA,America,331002647,cases,31432,2020-12,10.469000,35206
United States Of America,USA,America,331002647,cases,107819,2020-13,42.069000,143025
United States Of America,USA,America,331002647,cases,194610,2020-14,91.368000,337635
United States Of America,USA,America,331002647,cases,219936,2020-15,125.239000,557571
United States Of America,USA,America,331002647,cases,202116,2020-16,127.507000,759687
United States Of America,USA,America,331002647,cases,206223,2020-17,123.364000,965910
United States Of America,USA,America,331002647,cases,192131,2020-18,120.348000,1158041
United States Of America,USA,America,331002647,cases,171758,2020-19,109.935000,1329799
United States Of America,USA,America,331002647,cases,156958,2020-20,99.309000,1486757
United States Of America,USA,America,331002647,cases,156481,2020-21,94.694000,1643238
United States Of America,USA,America,331002647,cases,146953,2020-22,91.671000,1790191
United States Of America,USA,America,331002647,cases,152172,2020-23,90.369000,1942363
United States Of America,USA,America,331002647,cases,151706,2020-24,91.805000,2094069
United States Of America,USA,America,331002647,cases,186843,2020-25,102.280000,2280912
United States Of America,USA,America,331002647,cases,268084,2020-26,137.439000,2548996
United States Of America,USA,America,331002647,cases,339639,2020-27,183.601000,2888635
United States Of America,USA,America,331002647,cases,416307,2020-28,228.381000,3304942
United States Of America,USA,America,331002647,cases,468318,2020-29,267.256000,3773260
United States Of America,USA,America,331002647,cases,460760,2020-30,280.686000,4234020
United States Of America,USA,America,331002647,cases,433935,2020-31,270.298000,4667955
United States Of America,USA,America,331002647,cases,376909,2020-32,244.966000,5044864
United States Of America,USA,America,331002647,cases,358405,2020-33,222.147000,5403269
United States Of America,USA,America,331002647,cases,299342,2020-34,198.714000,5702611
United States Of America,USA,America,331002647,cases,294552,2020-35,179.423000,5997163
United States Of America,USA,America,331002647,cases,279258,2020-36,173.355000,6276421
United States Of America,USA,America,331002647,cases,243558,2020-37,157.949000,6519979
United States Of America,USA,America,331002647,cases,284835,2020-38,159.634000,6804814
United States Of America,USA,America,331002647,cases,310232,2020-39,179.777000,7115046
United States Of America,USA,America,331002647,cases,302799,2020-40,185.204000,7417845
United States Of America,USA,America,331002647,cases,344699,2020-41,195.617000,7762544
United States Of America,USA,America,331002647,cases,392051,2020-42,222.581000,8154595
United States Of America,USA,America,331002647,cases,481570,2020-43,263.932000,8636165
United States Of America,USA,America,331002647,cases,571197,2020-44,318.054000,9207362
United States Of America,USA,America,331002647,cases,764289,2020-45,403.467000,9971651
United States Of America,USA,America,331002647,cases,1065410,2020-46,552.775000,11037061
United States Of America,USA,America,331002647,cases,1209848,2020-47,687.384000,12246909
United States Of America,USA,America,331002647,cases,1136412,2020-48,708.834000,13383321
United States Of America,USA,America,331002647,cases,1373677,2020-49,758.329000,14756998
United States Of America,USA,America,331002647,cases,1499756,2020-50,868.100000,16256754
United States Of America,USA,America,331002647,cases,1588085,2020-51,932.875000,17844839
United States Of America,USA,America,331002647,cases,1306812,2020-52,874.584000,19151651
United States Of America,USA,America,331002647,cases,1488563,2020-53,844.517000,20640214
United States Of America,USA,America,331002647,cases,1782792,2021-01,988.317000,22423006
United States Of America,USA,America,331002647,cases,1515282,2021-02,996.389000,23938288
United States Of America,USA,America,331002647,cases,1358783,2021-03,868.291000,25297071
United States Of America,USA,America,331002647,cases,1024054,2021-04,719.885000,26321125
United States Of America,USA,America,331002647,cases,687440,2021-05,517.064000,27008565
United States Of America,USA,America,331002647,cases,685603,2021-06,414.813000,27694168
United States Of America,USA,America,331002647,cases,495991,2021-07,356.974000,28190159
United States Of America,USA,America,331002647,cases,415502,2021-08,275.373000,28605661
United States Of America,USA,America,331002647,cases,383101,2021-09,241.268000,28988762
United States Of America,USA,America,331002647,cases,506660,2021-10,268.808000,29495422
United States Of America,USA,America,331002647,cases,323686,2021-11,250.858000,29819108
United States Of America,USA,America,331002647,cases,512686,2021-12,252.678000,30331794
United States Of America,USA,America,331002647,cases,374335,2021-13,267.980000,30706129
United States Of America,USA,America,331002647,cases,562003,2021-14,282.879000,31268132
United States Of America,USA,America,331002647,cases,402714,2021-15,291.453000,31670846
United States Of America,USA,America,331002647,deaths,0,2020-01,0.000000,0
United States Of America,USA,America,331002647,deaths,0,2020-02,0.000000,0
United States Of America,USA,America,331002647,deaths,0,2020-03,0.000000,0
United States Of America,USA,America,331002647,deaths,0,2020-04,0.000000,0
United States Of America,USA,America,331002647,deaths,0,2020-05,0.000000,0
United States Of America,USA,America,331002647,deaths,0,2020-06,0.000000,0
United States Of America,USA,America,331002647,deaths,0,2020-07,0.000000,0
United States Of America,USA,America,331002647,deaths,0,2020-08,0.000000,0
United States Of America,USA,America,331002647,deaths,2,2020-09,0.006000,2
United States Of America,USA,America,331002647,deaths,19,2020-10,0.063000,21
United States Of America,USA,America,331002647,deaths,48,2020-11,0.202000,69
United States Of America,USA,America,331002647,deaths,402,2020-12,1.360000,471
United States Of America,USA,America,331002647,deaths,2038,2020-13,7.372000,2509
United States Of America,USA,America,331002647,deaths,7138,2020-14,27.722000,9647
United States Of America,USA,America,331002647,deaths,12461,2020-15,59.211000,22108
United States Of America,USA,America,331002647,deaths,18574,2020-16,93.761000,40682
United States Of America,USA,America,331002647,deaths,14194,2020-17,98.996000,54876
United States Of America,USA,America,331002647,deaths,12806,2020-18,81.570000,67682
United States Of America,USA,America,331002647,deaths,11846,2020-19,74.477000,79528
United States Of America,USA,America,331002647,deaths,10034,2020-20,66.102000,89562
United States Of America,USA,America,331002647,deaths,8158,2020-21,54.960000,97720
United States Of America,USA,America,331002647,deaths,6663,2020-22,44.776000,104383
United States Of America,USA,America,331002647,deaths,6131,2020-23,38.652000,110514
United States Of America,USA,America,331002647,deaths,5218,2020-24,34.287000,115732
United States Of America,USA,America,331002647,deaths,4243,2020-25,28.583000,119975
United States Of America,USA,America,331002647,deaths,5829,2020-26,30.429000,125804
United States Of America,USA,America,331002647,deaths,4143,2020-27,30.127000,129947
United States Of America,USA,America,331002647,deaths,5258,2020-28,28.402000,135205
United States Of America,USA,America,331002647,deaths,5329,2020-29,31.985000,140534
United States Of America,USA,America,331002647,deaths,6401,2020-30,35.438000,146935
United States Of America,USA,America,331002647,deaths,7925,2020-31,43.281000,154860
United States Of America,USA,America,331002647,deaths,8078,2020-32,48.347000,162938
United States Of America,USA,America,331002647,deaths,7114,2020-33,45.897000,170052
United States Of America,USA,America,331002647,deaths,6754,2020-34,41.897000,176806
United States Of America,USA,America,331002647,deaths,6263,2020-35,39.326000,183069
United States Of America,USA,America,331002647,deaths,5872,2020-36,36.661000,188941
United States Of America,USA,America,331002647,deaths,5138,2020-37,33.263000,194079
United States Of America,USA,America,331002647,deaths,5430,2020-38,31.927000,199509
United States Of America,USA,America,331002647,deaths,5247,2020-39,32.257000,204756
United States Of America,USA,America,331002647,deaths,5038,2020-40,31.072000,209794
United States Of America,USA,America,331002647,deaths,4977,2020-41,30.257000,214771
United States Of America,USA,America,331002647,deaths,4903,2020-42,29.849000,219674
United States Of America,USA,America,331002647,deaths,5556,2020-43,31.598000,225230
United States Of America,USA,America,331002647,deaths,5766,2020-44,34.205000,230996
United States Of America,USA,America,331002647,deaths,6576,2020-45,37.287000,237572
United States Of America,USA,America,331002647,deaths,8642,2020-46,45.975000,246214
United States Of America,USA,America,331002647,deaths,10568,2020-47,58.036000,256782
United States Of America,USA,America,331002647,deaths,10091,2020-48,62.413000,266873
United States Of America,USA,America,331002647,deaths,15437,2020-49,77.123000,282310
United States Of America,USA,America,331002647,deaths,16867,2020-50,97.594000,299177
United States Of America,USA,America,331002647,deaths,18493,2020-51,106.827000,317670
United States Of America,USA,America,331002647,deaths,15656,2020-52,103.168000,333326
United States Of America,USA,America,331002647,deaths,18264,2020-53,102.477000,351590
United States Of America,USA,America,331002647,deaths,22852,2021-01,124.217000,374442
United States Of America,USA,America,331002647,deaths,23169,2021-02,139.035000,397611
United States Of America,USA,America,331002647,deaths,23518,2021-03,141.047000,421129
United States Of America,USA,America,331002647,deaths,22226,2021-04,138.198000,443355
United States Of America,USA,America,331002647,deaths,20127,2021-05,127.954000,463482
United States Of America,USA,America,331002647,deaths,22843,2021-06,129.818000,486325
United States Of America,USA,America,331002647,deaths,11364,2021-07,103.344000,497689
United States Of America,USA,America,331002647,deaths,15402,2021-08,80.863000,513091
United States Of America,USA,America,331002647,deaths,11888,2021-09,82.446000,524979
United States Of America,USA,America,331002647,deaths,10682,2021-10,68.187000,535661
United States Of America,USA,America,331002647,deaths,6698,2021-11,52.507000,542359
United States Of America,USA,America,331002647,deaths,7677,2021-12,43.429000,550036
United States Of America,USA,America,331002647,deaths,4965,2021-13,38.193000,555001
United States Of America,USA,America,331002647,deaths,7532,2021-14,37.755000,562533
United States Of America,USA,America,331002647,deaths,4683,2021-15,36.903000,567216
