country,country_code,continent,population,indicator,weekly_count,year_week,rate_14_day,cumulative_count
United States Of America,USA,America,331002647,cases,1065410,2020-46,552.775000,11037061
United States Of America,USA,America,331002647,cases,1209848,2020-47,687.384000,12246909
United States Of America,USA,America,331002647,cases,1136412,2020-48,708.834000,13383321
United States Of America,USA,America,331002647,cases,1373677,2020-49,758.329000,14756998
United States Of America,USA,America,331002647,cases,1499756,2020-50,868.100000,16256754
United States Of America,USA,America,331002647,cases,1588085,2020-51,932.875000,17844839
United States Of America,USA,America,331002647,cases,1306812,2020-52,874.584000,19151651
United States Of America,USA,America,331002647,cases,1488563,2020-53,844.517000,20640214
United States Of America,USA,America,331002647,cases,1782792,2021-01,988.317000,22423006
United States Of America,USA,America,331002647,cases,1515282,2021-02,996.389000,23938288
United States Of America,USA,America,331002647,cases,1358783,2021-03,868.291000,25297071
United States Of America,USA,America,331002647,cases,1024054,2021-04,719.885000,26321125
United States Of America,USA,America,331002647,cases,687440,2021-05,517.064000,27008565
United States Of America,USA,America,331002647,cases,685603,2021-06,414.813000,27694168
United States Of America,USA,America,331002647,cases,495991,2021-07,356.974000,28190159
United States Of America,USA,America,331002647,cases,415502,2021-08,275.373000,28605661
United States Of America,USA,America,331002647,cases,383101,2021-09,241.268000,28988762
United States Of America,USA,America,331002647,cases,506660,2021-10,268.808000,29495422
United States Of America,USA,America,331002647,cases,323686,2021-11,250.858000,29819108
United States Of America,USA,America,331002647,cases,512686,2021-12,252.678000,30331794
United States Of America,USA,America,331002647,cases,374335,2021-13,267.980000,30706129
United States Of America,USA,America,331002647,cases,562003,2021-14,282.879000,31268132
United States Of America,USA,America,331002647,cases,402714,2021-15,291.453000,31670846
United States Of America,USA,America,331002647,deaths,0,2020-01,0.000000,0
United States Of America,USA,America,331002647,deaths,0,2020-02,0.000000,0
United States Of America,USA,America,331002647,deaths,0,2020-03,0.000000,0
United States Of America,USA,America,331002647,deaths,0,2020-04,0.000000,0
United States Of America,USA,America,331002647,deaths,0,2020-05,0.000000,0
United States Of America,USA,America,331002647,deaths,0,2020-06,0.000000,0
United States Of America,USA,America,331002647,deaths,0,2020-07,0.000000,0
United States Of America,USA,America,331002647,deaths,0,2020-08,0.000000,0
United States Of America,USA,America,331002647,deaths,2,2020-09,0.006000,2
United States Of America,USA,America,331002647,deaths,19,2020-10,0.063000,21
United States Of America,USA,America,331002647,deaths,48,2020-11,0.202000,69
United States Of America,USA,America,331002647,deaths,402,2020-12,1.360000,471
United States Of America,USA,America,331002647,deaths,2038,2020-13,7.372000,2509
United States Of America,USA,America,331002647,deaths,7138,2020-14,27.722000,9647
United States Of America,USA,America,331002647,deaths,12461,2020-15,59.211000,22108
United States Of America,USA,America,331002647,deaths,18574,2020-16,93.761000,40682
United States Of America,USA,America,331002647,deaths,14194,2020-17,98.996000,54876
United States Of America,USA,America,331002647,deaths,12806,2020-18,81.570000,67682
United States Of America,USA,America,331002647,deaths,11846,2020-19,74.477000,79528
United States Of America,USA,America,331002647,deaths,10034,2020-20,66.102000,89562
United States Of America,USA,America,331002647,deaths,8158,2020-21,54.960000,97720
United States Of America,USA,America,331002647,deaths,6663,2020-22,44.776000,104383
United States Of America,USA,America,331002647,deaths,6131,2020-23,38.652000,110514
United States Of America,USA,America,331002647,deaths,5218,2020-24,34.287000,115732
United States Of America,USA,America,331002647,deaths,4243,2020-25,28.583000,119975
United States Of America,USA,America,331002647,deaths,5829,2020-26,30.429000,125804
United States Of America,USA,America,331002647,deaths,4143,2020-27,30.127000,129947
United States Of America,USA,America,331002647,deaths,5258,2020-28,28.402000,135205
United States Of America,USA,America,331002647,deaths,5329,2020-29,31.985000,140534
United States Of America,USA,America,331002647,deaths,6401,2020-30,35.438000,146935
United States Of America,USA,America,331002647,deaths,7925,2020-31,43.281000,154860
United States Of America,USA,America,331002647,deaths,8078,2020-32,48.347000,162938
United States Of America,USA,America,331002647,deaths,7114,2020-33,45.897000,170052
United States Of America,USA,America,331002647,deaths,6754,2020-34,41.897000,176806
United States Of America,USA,America,331002647,deaths,6263,2020-35,39.326000,183069
United States Of America,USA,America,331002647,deaths,5872,2020-36,36.661000,188941
United States Of America,USA,America,331002647,deaths,5138,2020-37,33.263000,194079
United States Of America,USA,America,331002647,deaths,5430,2020-38,31.927000,199509
United States Of America,USA,America,331002647,deaths,5247,2020-39,32.257000,204756
United States Of America,USA,America,331002647,deaths,5038,2020-40,31.072000,209794
United States Of America,USA,America,331002647,deaths,4977,2020-41,30.257000,214771
United States Of America,USA,America,331002647,deaths,4903,2020-42,29.849000,219674
United States Of America,USA,America,331002647,deaths,5556,2020-43,31.598000,225230
United States Of America,USA,America,331002647,deaths,5766,2020-44,34.205000,230996
United States Of America,USA,America,331002647,deaths,6576,2020-45,37.287000,237572
United States Of America,USA,America,331002647,deaths,8642,2020-46,45.975000,246214
United States Of America,USA,America,331002647,deaths,10568,2020-47,58.036000,256782
United States Of America,USA,America,331002647,deaths,10091,2020-48,62.413000,266873
United States Of America,USA,America,331002647,deaths,15437,2020-49,77.123000,282310
United States Of America,USA,America,331002647,deaths,16867,2020-50,97.594000,299177
United States Of America,USA,America,331002647,deaths,18493,2020-51,106.827000,317670
United States Of America,USA,America,331002647,deaths,15656,2020-52,103.168000,333326
United States Of America,USA,America,331002647,deaths,18264,2020-53,102.477000,351590
United States Of America,USA,America,331002647,deaths,22852,2021-01,124.217000,374442
United States Of America,USA,America,331002647,deaths,23169,2021-02,139.035000,397611
United States Of America,USA,America,331002647,deaths,23518,2021-03,141.047000,421129
United States Of America,USA,America,331002647,deaths,22226,2021-04,138.198000,443355
United States Of America,USA,America,331002647,deaths,20127,2021-05,127.954000,463482
United States Of America,USA,America,331002647,deaths,22843,2021-06,129.818000,486325
United States Of America,USA,America,331002647,deaths,11364,2021-07,103.344000,497689
United States Of America,USA,America,331002647,deaths,15402,2021-08,80.863000,513091
United States Of America,USA,America,331002647,deaths,11888,2021-09,82.446000,524979
United States Of America,USA,America,331002647,deaths,10682,2021-10,68.187000,535661
United States Of America,USA,America,331002647,deaths,6698,2021-11,52.507000,542359
United States Of America,USA,America,331002647,deaths,7677,2021-12,43.429000,550036
United States Of America,USA,America,331002647,deaths,4965,2021-13,38.193000,555001
United States Of America,USA,America,331002647,deaths,7532,2021-14,37.755000,562533
United States Of America,USA,America,331002647,deaths,4683,2021-15,36.903000,567216
Brazil,BRA,America,212559409,cases,0,2020-01,0.000000,0
Brazil,BRA,America,212559409,cases,0,2020-02,0.000000,0
Brazil,BRA,America,212559409,cases,0,2020-03,0.000000,0
Brazil,BRA,America,212559409,cases,0,2020-04,0.000000,0
Brazil,BRA,America,212559409,cases,0,2020-05,0.000000,0
Brazil,BRA,America,212559409,cases,0,2020-06,0.000000,0
Brazil,BRA,America,212559409,cases,0,2020-07,0.000000,0
Brazil,BRA,America,212559409,cases,0,2020-08,0.000000,0
Brazil,BRA,America,212559409,cases,2,2020-09,0.001000,2
Brazil,BRA,America,212559409,cases,23,2020-10,0.012000,25
Brazil,BRA,America,212559409,cases,175,2020-11,0.093000,200
Brazil,BRA,America,212559409,cases,1346,2020-12,0.716000,1546
Brazil,BRA,America,212559409,cases,2710,2020-13,1.908000,4256
Brazil,BRA,America,212559409,cases,6874,2020-14,4.509000,11130
Brazil,BRA,America,212559409,cases,11039,2020-15,8.427000,22169
Brazil,BRA,America,212559409,cases,16485,2020-16,12.949000,38654
Brazil,BRA,America,212559409,cases,23234,2020-17,18.686000,61888
Brazil,BRA,America,212559409,cases,39259,2020-18,29.400000,101147
Brazil,BRA,America,212559409,cases,61552,2020-19,47.427000,162699
Brazil,BRA,America,212559409,cases,78381,2020-20,65.832000,241080
Brazil,BRA,America,212559409,cases,122131,2020-21,94.332000,363211
Brazil,BRA,America,212559409,cases,151638,2020-22,128.796000,514849
Brazil,BRA,America,212559409,cases,176909,2020-23,154.567000,691758
Brazil,BRA,America,212559409,cases,175866,2020-24,165.965000,867624
Brazil,BRA,America,212559409,cases,217414,2020-25,185.021000,1085038
Brazil,BRA,America,212559409,cases,259105,2020-26,224.182000,1344143
Brazil,BRA,America,212559409,cases,258912,2020-27,243.705000,1603055
Brazil,BRA,America,212559409,cases,261626,2020-28,244.891000,1864681
Brazil,BRA,America,212559409,cases,233708,2020-29,233.033000,2098389
Brazil,BRA,America,212559409,cases,320702,2020-30,260.826000,2419091
Brazil,BRA,America,212559409,cases,314586,2020-31,298.876000,2733677
Brazil,BRA,America,212559409,cases,301745,2020-32,289.957000,3035422
Brazil,BRA,America,212559409,cases,304775,2020-33,285.341000,3340197
Brazil,BRA,America,212559409,cases,265586,2020-34,268.330000,3605783
Brazil,BRA,America,212559409,cases,256528,2020-35,245.632000,3862311
Brazil,BRA,America,212559409,cases,275210,2020-36,250.160000,4137521
Brazil,BRA,America,212559409,cases,192934,2020-37,220.241000,4330455
Brazil,BRA,America,212559409,cases,214174,2020-38,191.527000,4544629
Brazil,BRA,America,212559409,cases,187680,2020-39,189.055000,4732309
Brazil,BRA,America,212559409,cases,182980,2020-40,174.379000,4915289
Brazil,BRA,America,212559409,cases,179693,2020-41,170.622000,5094982
Brazil,BRA,America,212559409,cases,140362,2020-42,150.572000,5235344
Brazil,BRA,America,212559409,cases,158784,2020-43,140.735000,5394128
Brazil,BRA,America,212559409,cases,151577,2020-44,146.011000,5545705
Brazil,BRA,America,212559409,cases,118410,2020-45,127.017000,5664115
Brazil,BRA,America,212559409,cases,198978,2020-46,149.317000,5863093
Brazil,BRA,America,212559409,cases,208308,2020-47,191.610000,6071401
Brazil,BRA,America,212559409,cases,243339,2020-48,212.480000,6314740
Brazil,BRA,America,212559409,cases,288800,2020-49,250.348000,6603540
Brazil,BRA,America,212559409,cases,298412,2020-50,276.258000,6901952
Brazil,BRA,America,212559409,cases,361667,2020-51,310.539000,7263619
Brazil,BRA,America,212559409,cases,220666,2020-52,273.962000,7484285
Brazil,BRA,America,212559409,cases,249461,2020-53,221.174000,7733746
Brazil,BRA,America,212559409,cases,397866,2021-01,304.539000,8131612
Brazil,BRA,America,212559409,cases,380158,2021-02,366.027000,8511770
Brazil,BRA,America,212559409,cases,359623,2021-03,348.035000,8871393
Brazil,BRA,America,212559409,cases,357929,2021-04,337.577000,9229322
Brazil,BRA,America,212559409,cases,318757,2021-05,318.351000,9548079
Brazil,BRA,America,212559409,cases,318631,2021-06,299.863000,9866710
Brazil,BRA,America,212559409,cases,328450,2021-07,304.424000,10195160
Brazil,BRA,America,212559409,cases,391841,2021-08,338.866000,10587001
Brazil,BRA,America,212559409,cases,464664,2021-09,402.949000,11051665
Brazil,BRA,America,212559409,cases,467944,2021-10,438.752000,11519609
Brazil,BRA,America,212559409,cases,527917,2021-11,468.509000,12047526
Brazil,BRA,America,212559409,cases,526089,2021-12,495.864000,12573615
Brazil,BRA,America,212559409,cases,439986,2021-13,454.496000,13013601
Brazil,BRA,America,212559409,cases,504207,2021-14,444.202000,13517808
Brazil,BRA,America,212559409,cases,455887,2021-15,451.683000,13973695
Brazil,BRA,America,212559409,deaths,0,2020-01,0.000000,0
Brazil,BRA,America,212559409,deaths,0,2020-02,0.000000,0
Brazil,BRA,America,212559409,deaths,0,2020-03,0.000000,0
Brazil,BRA,America,212559409,deaths,0,2020-04,0.000000,0
Brazil,BRA,America,212559409,deaths,0,2020-05,0.000000,0
Brazil,BRA,America,212559409,deaths,0,2020-06,0.000000,0
Brazil,BRA,America,212559409,deaths,0,2020-07,0.000000,0
Brazil,BRA,America,212559409,deaths,0,2020-08,0.000000,0
Brazil,BRA,America,212559409,deaths,0,2020-09,0.000000,0
Brazil,BRA,America,212559409,deaths,0,2020-10,0.000000,0
Brazil,BRA,America,212559409,deaths,0,2020-11,0.000000,0
Brazil,BRA,America,212559409,deaths,25,2020-12,0.118000,25
Brazil,BRA,America,212559409,deaths,111,2020-13,0.640000,136
Brazil,BRA,America,212559409,deaths,350,2020-14,2.169000,486
Brazil,BRA,America,212559409,deaths,737,2020-15,5.114000,1223
Brazil,BRA,America,212559409,deaths,1239,2020-16,9.296000,2462
Brazil,BRA,America,212559409,deaths,1743,2020-17,14.029000,4205
Brazil,BRA,America,212559409,deaths,2820,2020-18,21.467000,7025
Brazil,BRA,America,212559409,deaths,4098,2020-19,32.546000,11123
Brazil,BRA,America,212559409,deaths,4995,2020-20,42.779000,16118
Brazil,BRA,America,212559409,deaths,6548,2020-21,54.305000,22666
Brazil,BRA,America,212559409,deaths,6648,2020-22,62.081000,29314
Brazil,BRA,America,212559409,deaths,7141,2020-23,64.871000,36455
Brazil,BRA,America,212559409,deaths,6877,2020-24,65.949000,43332
Brazil,BRA,America,212559409,deaths,7285,2020-25,66.626000,50617
Brazil,BRA,America,212559409,deaths,7005,2020-26,67.228000,57622
Brazil,BRA,America,212559409,deaths,7245,2020-27,67.040000,64867
Brazil,BRA,America,212559409,deaths,7233,2020-28,68.113000,72100
Brazil,BRA,America,212559409,deaths,7388,2020-29,68.785000,79488
Brazil,BRA,America,212559409,deaths,7516,2020-30,70.117000,87004
Brazil,BRA,America,212559409,deaths,7100,2020-31,68.762000,94104
Brazil,BRA,America,212559409,deaths,6945,2020-32,66.076000,101049
Brazil,BRA,America,212559409,deaths,6803,2020-33,64.678000,107852
Brazil,BRA,America,212559409,deaths,6892,2020-34,64.429000,114744
Brazil,BRA,America,212559409,deaths,6084,2020-35,61.046000,120828
Brazil,BRA,America,212559409,deaths,5822,2020-36,56.013000,126650
Brazil,BRA,America,212559409,deaths,4975,2020-37,50.795000,131625
Brazil,BRA,America,212559409,deaths,5270,2020-38,48.198000,136895
Brazil,BRA,America,212559409,deaths,4846,2020-39,47.591000,141741
Brazil,BRA,America,212559409,deaths,4611,2020-40,44.491000,146352
Brazil,BRA,America,212559409,deaths,4136,2020-41,41.151000,150488
Brazil,BRA,America,212559409,deaths,3417,2020-42,35.534000,153905
Brazil,BRA,America,212559409,deaths,3229,2020-43,31.267000,157134
Brazil,BRA,America,212559409,deaths,2940,2020-44,29.022000,160074
Brazil,BRA,America,212559409,deaths,2323,2020-45,24.760000,162397
Brazil,BRA,America,212559409,deaths,3401,2020-46,26.929000,165798
Brazil,BRA,America,212559409,deaths,3385,2020-47,31.925000,169183
Brazil,BRA,America,212559409,deaths,3650,2020-48,33.097000,172833
Brazil,BRA,America,212559409,deaths,4108,2020-49,36.498000,176941
Brazil,BRA,America,212559409,deaths,4461,2020-50,40.313000,181402
Brazil,BRA,America,212559409,deaths,5889,2020-51,48.692000,187291
Brazil,BRA,America,212559409,deaths,3848,2020-52,45.808000,191139
Brazil,BRA,America,212559409,deaths,4879,2020-53,41.057000,196018
Brazil,BRA,America,212559409,deaths,7562,2021-01,58.530000,203580
Brazil,BRA,America,212559409,deaths,6719,2021-02,67.186000,210299
Brazil,BRA,America,212559409,deaths,7365,2021-03,66.259000,217664
Brazil,BRA,America,212559409,deaths,7435,2021-04,69.628000,225099
Brazil,BRA,America,212559409,deaths,7071,2021-05,68.244000,232170
Brazil,BRA,America,212559409,deaths,7603,2021-06,69.035000,239773
Brazil,BRA,America,212559409,deaths,7370,2021-07,70.441000,247143
Brazil,BRA,America,212559409,deaths,8577,2021-08,75.024000,255720
Brazil,BRA,America,212559409,deaths,10678,2021-09,90.586000,266398
Brazil,BRA,America,212559409,deaths,12888,2021-10,110.868000,279286
Brazil,BRA,America,212559409,deaths,16139,2021-11,136.559000,295425
Brazil,BRA,America,212559409,deaths,18441,2021-12,162.684000,313866
Brazil,BRA,America,212559409,deaths,18886,2021-13,175.607000,332752
Brazil,BRA,America,212559409,deaths,21865,2021-14,191.716000,354617
Brazil,BRA,America,212559409,deaths,20065,2021-15,197.262000,374682
France,FRA,Europe,67320216,cases,0,2020-01,0.000000,0
France,FRA,Europe,67320216,cases,0,2020-02,0.000000,0
France,FRA,Europe,67320216,cases,0,2020-03,0.000000,0
France,FRA,Europe,67320216,cases,3,2020-04,0.004000,3
France,FRA,Europe,67320216,cases,3,2020-05,0.009000,6
France,FRA,Europe,67320216,cases,5,2020-06,0.012000,11
France,FRA,Europe,67320216,cases,1,2020-07,0.009000,12
France,FRA,Europe,67320216,cases,0,2020-08,0.001000,12
France,FRA,Europe,67320216,cases,118,2020-09,0.175000,130
France,FRA,Europe,67320216,cases,996,2020-10,1.655000,1126
France,FRA,Europe,67320216,cases,4297,2020-11,7.862000,5423
France,FRA,Europe,67320216,cases,10595,2020-12,22.121000,16018
France,FRA,Europe,67320216,cases,24156,2020-13,51.620000,40174
France,FRA,Europe,67320216,cases,30304,2020-14,80.897000,70478
France,FRA,Europe,67320216,cases,24925,2020-15,82.039000,95403
France,FRA,Europe,67320216,cases,17203,2020-16,62.579000,112606
France,FRA,Europe,67320216,cases,11969,2020-17,43.333000,124575
France,FRA,Europe,67320216,cases,6712,2020-18,27.749000,131287
France,FRA,Europe,67320216,cases,7776,2020-19,21.521000,139063
France,FRA,Europe,67320216,cases,3348,2020-20,16.524000,142411
France,FRA,Europe,67320216,cases,2510,2020-21,8.702000,144921
France,FRA,Europe,67320216,cases,6832,2020-22,13.877000,151753
France,FRA,Europe,67320216,cases,2224,2020-23,13.452000,153977
France,FRA,Europe,67320216,cases,3243,2020-24,8.121000,157220
France,FRA,Europe,67320216,cases,3157,2020-25,9.507000,160377
France,FRA,Europe,67320216,cases,2559,2020-26,8.491000,162936
France,FRA,Europe,67320216,cases,4024,2020-27,9.779000,166960
France,FRA,Europe,67320216,cases,3792,2020-28,11.610000,170752
France,FRA,Europe,67320216,cases,3922,2020-29,11.459000,174674
France,FRA,Europe,67320216,cases,5854,2020-30,14.522000,180528
France,FRA,Europe,67320216,cases,7391,2020-31,19.675000,187919
France,FRA,Europe,67320216,cases,10002,2020-32,25.836000,197921
France,FRA,Europe,67320216,cases,20615,2020-33,45.480000,218536
France,FRA,Europe,67320216,cases,24363,2020-34,66.812000,242899
France,FRA,Europe,67320216,cases,35044,2020-35,88.245000,277943
France,FRA,Europe,67320216,cases,46834,2020-36,121.625000,324777
France,FRA,Europe,67320216,cases,56317,2020-37,153.224000,381094
France,FRA,Europe,67320216,cases,72669,2020-38,191.601000,453763
France,FRA,Europe,67320216,cases,84806,2020-39,233.919000,538569
France,FRA,Europe,67320216,cases,80601,2020-40,245.702000,619170
France,FRA,Europe,67320216,cases,115804,2020-41,291.747000,734974
France,FRA,Europe,67320216,cases,162060,2020-42,412.750000,897034
France,FRA,Europe,67320216,cases,241473,2020-43,599.423000,1138507
France,FRA,Europe,67320216,cases,275408,2020-44,767.795000,1413915
France,FRA,Europe,67320216,cases,373409,2020-45,963.777000,1787324
France,FRA,Europe,67320216,cases,194503,2020-46,843.598000,1981827
France,FRA,Europe,67320216,cases,158381,2020-47,524.187000,2140208
France,FRA,Europe,67320216,cases,78275,2020-48,351.538000,2218483
France,FRA,Europe,67320216,cases,74014,2020-49,226.216000,2292497
France,FRA,Europe,67320216,cases,84355,2020-50,235.247000,2376852
France,FRA,Europe,67320216,cases,96502,2020-51,268.652000,2473354
France,FRA,Europe,67320216,cases,89292,2020-52,275.985000,2562646
France,FRA,Europe,67320216,cases,93082,2020-53,270.905000,2655728
France,FRA,Europe,67320216,cases,127528,2021-01,327.702000,2783256
France,FRA,Europe,67320216,cases,127733,2021-02,379.174000,2910989
France,FRA,Europe,67320216,cases,142628,2021-03,401.604000,3053617
France,FRA,Europe,67320216,cases,143497,2021-04,425.021000,3197114
France,FRA,Europe,67320216,cases,139934,2021-05,421.019000,3337048
France,FRA,Europe,67320216,cases,128115,2021-06,398.170000,3465163
France,FRA,Europe,67320216,cases,140018,2021-07,398.295000,3605181
France,FRA,Europe,67320216,cases,150787,2021-08,431.973000,3755968
France,FRA,Europe,67320216,cases,148265,2021-09,444.223000,3904233
France,FRA,Europe,67320216,cases,167429,2021-10,468.944000,4071662
France,FRA,Europe,67320216,cases,210941,2021-11,562.045000,4282603
France,FRA,Europe,67320216,cases,262986,2021-12,703.989000,4545589
France,FRA,Europe,67320216,cases,276881,2021-13,801.939000,4822470
France,FRA,Europe,67320216,cases,236210,2021-14,762.165000,5058680
France,FRA,Europe,67320216,cases,230846,2021-15,693.783000,5289526
France,FRA,Europe,67320216,deaths,0,2020-01,0.000000,0
France,FRA,Europe,67320216,deaths,0,2020-02,0.000000,0
France,FRA,Europe,67320216,deaths,0,2020-03,0.000000,0
France,FRA,Europe,67320216,deaths,0,2020-04,0.000000,0
France,FRA,Europe,67320216,deaths,0,2020-05,0.000000,0
France,FRA,Europe,67320216,deaths,0,2020-06,0.000000,0
France,FRA,Europe,67320216,deaths,1,2020-07,0.015000,1
France,FRA,Europe,67320216,deaths,0,2020-08,0.015000,1
France,FRA,Europe,67320216,deaths,1,2020-09,0.015000,2
France,FRA,Europe,67320216,deaths,17,2020-10,0.267000,19
France,FRA,Europe,67320216,deaths,108,2020-11,1.857000,127
France,FRA,Europe,67320216,deaths,547,2020-12,9.730000,674
France,FRA,Europe,67320216,deaths,1932,2020-13,36.824000,2606
France,FRA,Europe,67320216,deaths,5472,2020-14,109.982000,8078
France,FRA,Europe,67320216,deaths,6315,2020-15,175.089000,14393
France,FRA,Europe,67320216,deaths,5325,2020-16,172.905000,19718
France,FRA,Europe,67320216,deaths,3138,2020-17,125.713000,22856
France,FRA,Europe,67320216,deaths,2039,2020-18,76.901000,24895
France,FRA,Europe,67320216,deaths,1485,2020-19,52.347000,26380
France,FRA,Europe,67320216,deaths,1331,2020-20,41.830000,27711
France,FRA,Europe,67320216,deaths,656,2020-21,29.516000,28367
France,FRA,Europe,67320216,deaths,435,2020-22,16.206000,28802
France,FRA,Europe,67320216,deaths,353,2020-23,11.705000,29155
France,FRA,Europe,67320216,deaths,252,2020-24,8.987000,29407
France,FRA,Europe,67320216,deaths,233,2020-25,7.204000,29640
France,FRA,Europe,67320216,deaths,138,2020-26,5.511000,29778
France,FRA,Europe,67320216,deaths,115,2020-27,3.758000,29893
France,FRA,Europe,67320216,deaths,111,2020-28,3.357000,30004
France,FRA,Europe,67320216,deaths,148,2020-29,3.847000,30152
France,FRA,Europe,67320216,deaths,40,2020-30,2.793000,30192
France,FRA,Europe,67320216,deaths,73,2020-31,1.679000,30265
France,FRA,Europe,67320216,deaths,59,2020-32,1.961000,30324
France,FRA,Europe,67320216,deaths,86,2020-33,2.154000,30410
France,FRA,Europe,67320216,deaths,103,2020-34,2.807000,30513
France,FRA,Europe,67320216,deaths,93,2020-35,2.911000,30606
France,FRA,Europe,67320216,deaths,95,2020-36,2.793000,30701
France,FRA,Europe,67320216,deaths,215,2020-37,4.605000,30916
France,FRA,Europe,67320216,deaths,369,2020-38,8.675000,31285
France,FRA,Europe,67320216,deaths,442,2020-39,12.047000,31727
France,FRA,Europe,67320216,deaths,503,2020-40,14.037000,32230
France,FRA,Europe,67320216,deaths,500,2020-41,14.899000,32730
France,FRA,Europe,67320216,deaths,747,2020-42,18.523000,33477
France,FRA,Europe,67320216,deaths,1284,2020-43,30.169000,34761
France,FRA,Europe,67320216,deaths,2258,2020-44,52.614000,37019
France,FRA,Europe,67320216,deaths,3420,2020-45,84.343000,40439
France,FRA,Europe,67320216,deaths,4109,2020-46,111.839000,44548
France,FRA,Europe,67320216,deaths,4184,2020-47,123.187000,48732
France,FRA,Europe,67320216,deaths,3593,2020-48,115.523000,52325
France,FRA,Europe,67320216,deaths,2830,2020-49,95.410000,55155
France,FRA,Europe,67320216,deaths,2756,2020-50,82.977000,57911
France,FRA,Europe,67320216,deaths,2638,2020-51,80.125000,60549
France,FRA,Europe,67320216,deaths,2560,2020-52,77.213000,63109
France,FRA,Europe,67320216,deaths,1928,2020-53,66.666000,65037
France,FRA,Europe,67320216,deaths,2713,2021-01,68.939000,67750
France,FRA,Europe,67320216,deaths,2533,2021-02,77.926000,70283
France,FRA,Europe,67320216,deaths,2766,2021-03,78.713000,73049
France,FRA,Europe,67320216,deaths,3008,2021-04,85.769000,76057
France,FRA,Europe,67320216,deaths,2908,2021-05,87.879000,78965
France,FRA,Europe,67320216,deaths,2849,2021-06,85.517000,81814
France,FRA,Europe,67320216,deaths,2492,2021-07,79.337000,84306
France,FRA,Europe,67320216,deaths,2148,2021-08,68.924000,86454
France,FRA,Europe,67320216,deaths,2146,2021-09,63.785000,88600
France,FRA,Europe,67320216,deaths,1855,2021-10,59.432000,90455
France,FRA,Europe,67320216,deaths,1850,2021-11,55.035000,92305
France,FRA,Europe,67320216,deaths,2318,2021-12,61.913000,94623
France,FRA,Europe,67320216,deaths,2055,2021-13,64.958000,96678
France,FRA,Europe,67320216,deaths,2100,2021-14,61.720000,98778
France,FRA,Europe,67320216,deaths,1984,2021-15,60.665000,100762
